ID,timestamp,temp_1,temp_2,mean_national_temp,humidity_1,humidity_2,loc_1,loc_2,loc_secondary_1,loc_secondary_2,loc_secondary_3,consumption_secondary_1,consumption_secondary_2,consumption_secondary_3
6453,2017-07-27T22:00:00.0,17.6,23.3,19.9,62.0,60.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",128,67,140
6454,2017-07-27T23:00:00.0,16.4,22.5,19.6,68.0,67.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,69,136
6455,2017-07-28T00:00:00.0,15.2,21.6,19.5,77.0,71.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",128,73,138
6456,2017-07-28T01:00:00.0,14.5,20.7,19.5,82.0,75.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",125,63,135
6457,2017-07-28T02:00:00.0,13.7,20.2,19.4,86.0,76.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",122,64,135
6458,2017-07-28T03:00:00.0,14.1,19.3,19.3,86.0,80.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",127,64,137
6459,2017-07-28T04:00:00.0,13.6,18.9,19.3,87.0,83.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",128,63,134
6460,2017-07-28T05:00:00.0,12.9,18.3,19.2,90.0,85.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",130,67,136
6461,2017-07-28T06:00:00.0,13.2,19.5,19.2,88.0,75.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",186,75,135
6462,2017-07-28T07:00:00.0,14.0,20.3,19.1,88.0,71.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",189,77,140
6463,2017-07-28T08:00:00.0,14.8,22.0,18.9,85.0,64.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",187,84,166
6464,2017-07-28T09:00:00.0,15.3,24.9,19.0,83.0,48.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",198,106,187
6465,2017-07-28T10:00:00.0,16.4,27.0,19.2,77.0,42.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",195,133,198
6466,2017-07-28T11:00:00.0,17.4,28.6,19.7,75.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",190,138,207
6467,2017-07-28T12:00:00.0,18.7,30.2,20.2,65.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",183,139,209
6468,2017-07-28T13:00:00.0,18.3,31.5,20.7,69.0,21.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",177,120,199
6469,2017-07-28T14:00:00.0,20.2,33.3,21.2,58.0,13.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",176,98,208
6470,2017-07-28T15:00:00.0,21.7,34.0,21.5,52.0,15.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",170,61,207
6471,2017-07-28T16:00:00.0,19.9,34.0,21.7,57.0,12.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",177,58,188
6472,2017-07-28T17:00:00.0,20.0,31.4,22.0,58.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",173,54,159
6473,2017-07-28T18:00:00.0,19.9,30.9,21.9,62.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",156,50,130
6474,2017-07-28T19:00:00.0,19.2,29.9,21.7,66.0,37.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",137,50,118
6475,2017-07-28T20:00:00.0,18.1,28.9,21.4,77.0,44.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",139,49,115
6476,2017-07-28T21:00:00.0,17.5,27.1,20.9,79.0,50.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",112,48,110
6477,2017-07-28T22:00:00.0,17.7,25.2,20.4,80.0,56.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",116,46,111
6478,2017-07-28T23:00:00.0,17.7,24.2,20.2,76.0,59.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",118,45,108
6479,2017-07-29T00:00:00.0,18.1,23.2,20.1,70.0,64.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",106,50,108
6480,2017-07-29T01:00:00.0,18.2,21.7,20.0,69.0,70.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",105,41,109
6481,2017-07-29T02:00:00.0,18.7,20.8,19.9,66.0,72.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",106,43,110
6482,2017-07-29T03:00:00.0,19.2,20.3,19.9,64.0,75.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",107,41,109
6483,2017-07-29T04:00:00.0,18.8,19.4,19.8,66.0,78.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",104,43,108
6484,2017-07-29T05:00:00.0,18.1,19.0,19.8,68.0,79.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",103,43,109
6485,2017-07-29T06:00:00.0,17.7,18.0,19.8,71.0,83.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",100,44,108
6486,2017-07-29T07:00:00.0,17.9,18.1,19.7,71.0,82.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",96,41,108
6487,2017-07-29T08:00:00.0,18.6,21.2,19.6,71.0,67.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",94,50,109
6488,2017-07-29T09:00:00.0,19.8,24.8,19.7,69.0,63.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",95,51,109
6489,2017-07-29T10:00:00.0,21.3,27.7,20.1,66.0,48.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",97,47,110
6490,2017-07-29T11:00:00.0,21.6,29.3,20.7,64.0,45.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",100,45,109
6491,2017-07-29T12:00:00.0,23.7,31.1,21.4,58.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",107,44,112
6492,2017-07-29T13:00:00.0,23.7,32.2,22.1,58.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",105,41,112
6493,2017-07-29T14:00:00.0,23.9,32.6,22.7,57.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",112,41,112
6494,2017-07-29T15:00:00.0,24.2,32.2,23.0,58.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",111,41,112
6495,2017-07-29T16:00:00.0,25.1,32.7,23.3,54.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",111,42,110
6496,2017-07-29T17:00:00.0,26.1,32.2,23.7,53.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,43,112
6497,2017-07-29T18:00:00.0,24.8,30.9,23.5,64.0,36.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",115,41,112
6498,2017-07-29T19:00:00.0,26.7,30.2,23.3,49.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",111,42,113
6499,2017-07-29T20:00:00.0,26.2,28.2,22.9,52.0,43.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",116,42,115
6500,2017-07-29T21:00:00.0,24.4,26.3,22.3,59.0,55.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",111,43,117
6501,2017-07-29T22:00:00.0,22.6,24.8,21.8,72.0,63.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",118,46,115
6502,2017-07-29T23:00:00.0,21.8,23.7,21.5,76.0,66.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",116,46,113
6503,2017-07-30T00:00:00.0,20.6,23.7,21.5,81.0,63.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,53,108
6504,2017-07-30T01:00:00.0,19.4,22.8,21.4,87.0,69.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,42,113
6505,2017-07-30T02:00:00.0,21.0,22.6,21.3,71.0,70.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,41,110
6506,2017-07-30T03:00:00.0,21.4,21.7,21.3,68.0,74.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,41,108
6507,2017-07-30T04:00:00.0,20.5,21.4,21.2,71.0,73.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",110,41,110
6508,2017-07-30T05:00:00.0,19.8,21.4,21.2,71.0,72.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",112,41,108
6509,2017-07-30T06:00:00.0,19.8,20.8,21.2,71.0,76.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",106,48,109
6510,2017-07-30T07:00:00.0,19.9,21.1,21.1,73.0,76.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",100,49,110
6511,2017-07-30T08:00:00.0,20.8,22.4,20.9,71.0,70.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",101,41,107
6512,2017-07-30T09:00:00.0,21.5,25.9,20.9,65.0,61.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",104,39,108
6513,2017-07-30T10:00:00.0,21.0,29.8,21.0,63.0,39.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",106,38,111
6514,2017-07-30T11:00:00.0,20.9,31.3,21.3,64.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",103,40,110
6515,2017-07-30T12:00:00.0,22.4,32.5,21.6,57.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",106,40,109
6516,2017-07-30T13:00:00.0,21.5,33.4,22.0,60.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",104,42,109
6517,2017-07-30T14:00:00.0,22.6,34.2,22.3,50.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",106,42,111
6518,2017-07-30T15:00:00.0,22.6,33.9,22.5,48.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",108,41,110
6519,2017-07-30T16:00:00.0,22.5,33.5,22.6,46.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",105,41,111
6520,2017-07-30T17:00:00.0,23.1,33.2,22.8,46.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",107,40,110
6521,2017-07-30T18:00:00.0,23.0,32.2,22.6,40.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",105,41,113
6522,2017-07-30T19:00:00.0,22.1,32.2,22.3,41.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",107,41,112
6523,2017-07-30T20:00:00.0,20.9,30.5,22.0,45.0,33.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",104,42,112
6524,2017-07-30T21:00:00.0,19.8,27.9,21.6,49.0,40.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",105,41,110
6525,2017-07-30T22:00:00.0,18.5,25.6,21.3,56.0,48.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",112,46,112
6526,2017-07-30T23:00:00.0,17.5,24.1,21.2,62.0,54.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",110,49,109
6527,2017-07-31T00:00:00.0,17.0,22.9,21.2,64.0,59.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",122,63,107
6528,2017-07-31T01:00:00.0,16.1,21.7,21.2,71.0,61.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",120,53,109
6529,2017-07-31T02:00:00.0,15.8,21.0,21.1,73.0,66.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",120,50,109
6530,2017-07-31T03:00:00.0,15.8,20.8,21.0,72.0,69.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",120,49,108
6531,2017-07-31T04:00:00.0,14.6,20.9,20.9,74.0,69.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",118,50,110
6532,2017-07-31T05:00:00.0,13.5,20.6,20.8,81.0,69.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",118,50,108
6533,2017-07-31T06:00:00.0,12.3,20.3,20.7,87.0,75.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",169,52,112
6534,2017-07-31T07:00:00.0,13.0,21.4,20.6,85.0,72.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",175,52,112
6535,2017-07-31T08:00:00.0,15.2,24.3,20.4,81.0,61.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",173,49,120
6536,2017-07-31T09:00:00.0,17.0,27.5,20.3,71.0,49.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",181,52,134
6537,2017-07-31T10:00:00.0,18.5,29.3,20.5,66.0,41.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",181,50,143
6538,2017-07-31T11:00:00.0,19.3,30.7,20.9,62.0,36.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",187,51,141
6539,2017-07-31T12:00:00.0,20.5,31.8,21.3,55.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",184,51,133
6540,2017-07-31T13:00:00.0,21.5,35.0,21.8,52.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",183,51,127
6541,2017-07-31T14:00:00.0,23.0,37.5,22.3,43.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",186,52,130
6542,2017-07-31T15:00:00.0,22.9,38.1,22.6,43.0,21.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",180,52,126
6543,2017-07-31T16:00:00.0,24.0,39.3,22.8,39.0,13.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",182,57,124
6544,2017-07-31T17:00:00.0,24.1,38.7,23.1,36.0,14.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",182,59,118
6545,2017-07-31T18:00:00.0,23.8,37.9,22.9,39.0,14.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",153,59,109
6546,2017-07-31T19:00:00.0,23.5,36.7,22.6,38.0,19.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",135,51,103
6547,2017-07-31T20:00:00.0,22.9,33.7,22.3,42.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",130,48,99
6548,2017-07-31T21:00:00.0,21.5,31.7,21.8,50.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",108,46,101
6549,2017-07-31T22:00:00.0,19.7,30.3,21.4,58.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",113,45,99
6550,2017-07-31T23:00:00.0,18.8,29.3,21.2,59.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",115,45,96
6551,2017-08-01T00:00:00.0,17.9,29.4,21.1,61.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",115,53,96
6552,2017-08-01T01:00:00.0,17.2,29.3,21.1,67.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",118,44,96
6553,2017-08-01T02:00:00.0,16.6,28.4,21.0,69.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",112,44,96
6554,2017-08-01T03:00:00.0,15.7,29.2,21.0,74.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",116,46,95
6555,2017-08-01T04:00:00.0,14.3,29.0,20.9,79.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",116,44,94
6556,2017-08-01T05:00:00.0,13.8,28.6,20.8,82.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,45,97
6557,2017-08-01T06:00:00.0,12.8,28.5,20.8,86.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",174,45,101
6558,2017-08-01T07:00:00.0,12.7,28.4,20.7,88.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",176,44,104
6559,2017-08-01T08:00:00.0,14.1,28.8,20.5,83.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",179,54,120
6560,2017-08-01T09:00:00.0,15.4,31.1,20.6,78.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",183,53,140
6561,2017-08-01T10:00:00.0,18.0,33.2,20.8,66.0,27.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",183,62,154
6562,2017-08-01T11:00:00.0,19.1,33.8,21.2,53.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",189,57,162
6563,2017-08-01T12:00:00.0,19.7,35.4,21.7,49.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",191,51,161
6564,2017-08-01T13:00:00.0,21.4,36.6,22.2,48.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",194,49,159
6565,2017-08-01T14:00:00.0,23.2,36.4,22.7,40.0,19.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",194,51,159
6566,2017-08-01T15:00:00.0,24.2,35.9,22.9,35.0,19.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",193,51,159
6567,2017-08-01T16:00:00.0,23.8,36.1,23.1,36.0,18.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",197,50,160
6568,2017-08-01T17:00:00.0,23.8,34.1,23.3,38.0,21.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",188,50,158
6569,2017-08-01T18:00:00.0,23.4,33.2,23.1,40.0,23.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",154,50,146
6570,2017-08-01T19:00:00.0,24.9,30.2,22.9,36.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",136,51,134
6571,2017-08-01T20:00:00.0,23.5,28.8,22.6,38.0,42.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,46,129
6572,2017-08-01T21:00:00.0,22.1,28.4,22.1,48.0,43.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,45,128
6573,2017-08-01T22:00:00.0,19.8,29.2,21.7,61.0,33.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",113,45,128
6574,2017-08-01T23:00:00.0,19.4,28.7,21.5,64.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",115,49,122
6575,2017-08-02T00:00:00.0,18.6,26.4,21.4,60.0,44.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",113,51,122
6576,2017-08-02T01:00:00.0,17.7,25.3,21.3,59.0,50.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",114,44,122
6577,2017-08-02T02:00:00.0,17.6,23.6,21.1,60.0,76.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",113,44,124
6578,2017-08-02T03:00:00.0,16.9,22.9,21.1,64.0,78.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",109,44,122
6579,2017-08-02T04:00:00.0,15.9,22.3,21.0,68.0,81.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",111,43,121
6580,2017-08-02T05:00:00.0,15.4,21.8,20.9,71.0,82.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",110,45,120
6581,2017-08-02T06:00:00.0,15.1,22.3,20.9,73.0,77.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",160,50,121
6582,2017-08-02T07:00:00.0,14.4,22.8,20.8,77.0,70.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",164,53,126
6583,2017-08-02T08:00:00.0,15.6,24.0,20.6,74.0,59.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",176,57,137
6584,2017-08-02T09:00:00.0,17.7,27.0,20.8,68.0,52.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",181,51,153
6585,2017-08-02T10:00:00.0,19.1,31.7,21.2,58.0,37.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",178,51,165
6586,2017-08-02T11:00:00.0,20.4,35.1,22.0,53.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",172,52,164
6587,2017-08-02T12:00:00.0,21.5,36.5,22.6,49.0,21.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",174,51,165
6588,2017-08-02T13:00:00.0,20.3,36.5,23.2,63.0,20.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",180,51,158
6589,2017-08-02T14:00:00.0,19.1,35.8,23.7,75.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",186,51,164
6590,2017-08-02T15:00:00.0,18.6,36.0,24.1,79.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",196,51,168
